OBJECTID,Company,Address,City,State,Zip,Phone,Latitude,Longitude,Recovery,Landfill,C&D,Composting,Demolition,Electronics,HHW,Metals,Tires,Transfer Station,Vehicles,LF-C&D,LF-HW,LF-MSW,Region,DDRT_ID,x,y
11136,Horry County Recycling Center,797 Hwy 9,Longs,SC,29568,843-399-5277,33.91720739,-78.721901264,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,4,e7a59711-e794-4d85-a255-a32aee53fe0c,-8763282.2458,4017691.3064
11141,North Collection Site,8338 North Rd,North,SC,29112,803-247-3625,33.6153124799,-81.083550777,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,4,3168d189-b0c5-4ec5-a6bc-6f11d41fd6fd,-9026179.9438,3977264.988
11142,Barnwell County Recycling Center-Williston 2,8360 Springfield Hwy,Williston,SC,29853,803-266-2985,33.4107937306,-81.4119955902,Yes,0,0,0,0,1,0,0,1,0,0,0,0,0,4,95e2ea39-406b-4c67-8835-a23ef30f4129,-9062742.2628,3949958.6263
11146,Barnwell County Recycling Center-Hilda,870 Reedy Branch Rd,Hilda,SC,29812,803-259-4588,33.2635308324,-81.2841274134,Yes,0,0,0,0,1,0,0,1,0,0,0,0,0,4,88ad9d4a-a965-4a9a-9367-0e5e845f9cc9,-9048508.0375,3930336.5994
11147,Georgetown County Convenience-Georgetown,8829 N Fraser St,Georgetown,SC,29440,843-545-5760,33.4947108496,-79.2624974581,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,4,93a201cf-855c-4f61-9300-66e386fd8f67,-8823461.1547,3961155.0399
11148,Dillon County Landfill,901 Landfill Rd,Dillon,SC,29536,843-774-1436,34.3951244078,-79.3638716894,Yes,1,0,0,0,0,0,0,1,1,0,1,0,1,4,ba4268b8-bd35-45f0-a271-f96680898b5d,-8834746.0906,4081982.694
11155,Barnwell County Recycling Center-Williston 1,963 Thorin Dr,Williston,SC,29853,803-266-4744,33.366984539,-81.4185253684,Yes,0,0,0,0,1,0,0,1,0,0,0,0,0,4,8faa53f7-75ab-4029-b6a6-10f6b6e3395a,-9063469.1543,3944117.8074
11158,Greene ﻿County Convenience Center - Debusk,10 ﻿Amity Rd,Greeneville,TN,37743,423-257-6960,36.1191485179,-82.8631846836,Yes,0,1,0,0,0,0,1,1,0,0,0,0,0,4,a10c8ab7-e54d-4bbd-b62f-8317e9b60bad,-9224287.9578,4317029.3973
11170,Cumberland ﻿County Convenience Center - Crab Orchard,10223 ﻿Hwy 70 E,Crab Orchard,TN,37723,931-484-9328,35.9060152617,-84.8721355788,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,bffc1dad-9c9e-408c-9343-ce0cfe5c597f,-9447923.4125,4287697.8549
11174,City ﻿of Knoxville-Transfer Station,1033 ﻿Elm St,Knoxville,TN,0,865-215-6700,35.9751174928,-83.9353632811,Yes,0,1,0,0,0,0,1,1,0,0,0,0,0,4,539c03a9-237f-46a2-a719-09db0d03553a,-9343642.3674,4297199.0691
11182,Knox ﻿County Recycling Drop-Off - Dutchtown Convenience Center,10618 ﻿Dutchtown Rd,Knoxville,TN,37932,865-215-5865,35.9142937149,-84.1410372122,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,4,fc90e6cb-5658-43d0-aef0-796fd603ad55,-9366537.8909,4288835.6668
11187,Greene ﻿County Convenience Center - Romeo,11065 ﻿Lonesome Pine Trail,Greeneville,TN,37745,423-422-7067,36.2840642584,-82.9304517945,Yes,0,1,0,0,0,0,1,1,0,0,0,0,0,4,9076ba4c-76f3-49ba-8b9b-26d6effa066f,-9231776.1017,4339779.8732
11189,Anderson ﻿County Recycling Drop-Off Site - Marlow Convenience Center,111 ﻿Hwy 61,Oliver Springs,TN,37840,865-435-6779,36.047396205,-84.343098261,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,a2d5eecd-a960-4d42-b1da-8326760bc33d,-9389031.2315,4307145.9304
11196,Cocke ﻿County Convenience Center - Irish Cut,1160 ﻿Old Asheville Hwy,Newport,TN,37821,423-623-6498,35.9560949441,-83.1495869293,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,b09bbbe0-5d7d-40df-be43-e8e05ffb6fb9,-9256170.1182,4294582.7398
11197,Fayette ﻿County Convenience Center,11675 ﻿Hwy 76,Somerville,TN,38068,901-465-5230,35.22450877,-89.349921514,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,4,00f9a4a7-8676-4fb2-a753-759e61309266,-9946388.3996,4194433.8901
11202,Cumberland ﻿County Convenience Center - Airport,12 ﻿Old Hwy 70,Crossville,TN,38572,931-484-9328,35.9494053619,-85.0958308801,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,d88cf2a2-09b9-4f9a-a651-c2b6907c6f6b,-9472825.0671,4293662.8033
11203,Chester ﻿County Convenience Center - Hilltop Convenience Center,120 ﻿New Friendship Rd,Henderson,TN,38340,731-989-9990,35.5172308858,-88.5985266549,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2a934474-0fe0-4a21-88ed-4a827a22bdb4,-9862743.4853,4234395.7167
11211,Cumberland ﻿County Convenience Center - Rinnie,12405 ﻿Hwy 127 N,Crossville,TN,38571,931-484-9328,36.1157470359,-85.0597585502,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,73e61081-0fdf-47c3-886f-acfdf07b5fde,-9468809.5137,4316560.647
11212,Greene ﻿County Convenience Center - Orebank,125 ﻿Orebank Rd,Greeneville,TN,37743,423-798-1798,36.115540156,-82.9818375566,Yes,0,1,0,0,0,0,1,1,0,0,0,0,0,4,e0115e22-bb92-4308-96fc-997d370913f0,-9237496.3391,4316532.1505
11213,Greene ﻿County Convenience Center - Walkertown,1250 ﻿Walkertown Dr,Greeneville,TN,37743,423-798-1789,36.15914,-82.83539,Yes,0,1,0,0,0,0,1,1,0,0,0,0,0,4,e119a97c-5ce2-4793-a3ff-fd067d73936f,-9221193.8671,4322541.9082
11222,Chester ﻿County Convenience Center - Cave Springs,1340 ﻿Cave Springs Rd,Henderson,TN,38340,731-989-9326,35.3399707632,-88.7204806166,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,4,8d150ca8-30a2-4942-bd10-1451550a630e,-9876319.3407,4210179.2273
11228,Anderson ﻿County Recycling Drop-Off Site - Briceville Convenience Center,1413 ﻿Briceville Hwy,Briceville,TN,37710,865-426-6909,36.1804495723,-84.1820805461,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3ef94a19-93de-46f9-83ae-8b63af45129e,-9371106.8172,4325480.4056
11235,Anderson ﻿County Recycling Drop-Off Site - Blockhouse Valley Center,1480 ﻿Blockhouse Valley Rd,Clinton,TN,37716,865-463-6845,36.0427724248,-84.1815478462,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1b44008f-895d-4f07-a084-aa3c5e445401,-9371047.5163,4306509.342
11236,Cocke ﻿County Convenience Center - Reidtown,1490 ﻿West Hwy 2570,Newport,TN,37821,423-623-8102,35.9986575262,-83.2299846091,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,d584a467-ee51-4f4e-9662-e4aae6d45821,-9265119.9499,4300437.6078
11237,Cumberland ﻿County Convenience Center - Pleasant Hill,15 ﻿Claysville Rd,Crossville,TN,38571,931-484-9328,35.9703101484,-85.117346356,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,b75cfeac-d388-49dd-b681-0b398ba7b776,-9475220.1597,4296537.8076
11238,Greene ﻿County Convenience Center - St James,15 ﻿St James Rd,Greeneville,TN,37743,423-798-1790,36.0671389714,-82.968416834,Yes,0,1,0,0,0,0,1,1,0,0,0,0,0,4,8b095f00-c91b-4db7-ada1-714b3474bcf0,-9236002.3503,4309864.4886
11239,Hardeman ﻿County Convenience Center - Van Buren,15 ﻿Van Buren Rd,Bolivar,TN,38008,731-659-3224,35.2190972889,-89.052259743,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,37ae6568-4bde-49e6-8cf9-ac8439247b60,-9913252.8336,4193696.4886
11240,Anderson ﻿County Recycling Drop-Off Site - Wolf Valley Convenience Center,1505 ﻿Clinton Hwy,Clinton,TN,37716,865-435-6779,36.0615032229,-84.1241236114,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,b1fb6124-1a6b-4ed4-a142-4bb6a7bcfefc,-9364655.078,4309088.3782
11245,Cumberland ﻿County Convenience Center - Lantana,15720 ﻿Lantana Rd,Crossville,TN,38572,931-484-9328,35.7733237888,-85.1616605573,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,474a8f38-a889-49aa-a748-9b9026dc1987,-9480153.1941,4269476.6713
11249,DeKalb ﻿County Convenience Center - Silver Point,16310 Smithville Hwy,Silver Point,TN,38583,615-597-5175,36.0857865477,-85.7242017296,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,fb37a0f3-9366-4f2e-8f7e-98477f13c050,-9542775.0113,4312432.8441
11259,Knox ﻿County Recycling Drop-Off - John Sevier Center,1810 ﻿W Governor John Sevier Hwy,Knoxville,TN,37920,865-215-5865,35.8929339523,-83.8962235494,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4f7de519-ced2-4873-9a82-c2091186515b,-9339285.3505,4285900.1805
11263,Madison ﻿County Convenience Center - Highway 70,1916 ﻿Hwy 70 East,Jackson,TN,38305,731-424-6188,35.6629622638,-88.7597857509,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0263faf1-c657-4362-b8cf-94ad35867a2a,-9880694.7718,4254344.9642
11264,Cumberland ﻿County Convenience Center - Westel,19161 ﻿Hwy 70 East,Crossville,TN,38572,931-484-9328,35.9572136959,-85.1233764538,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3a9be03b-57c4-4da1-9492-61d984994f8c,-9475891.4273,4294736.5828
11267,White ﻿County Convenience Center - Highway 42,1928 ﻿Roberts Matthews Hwy,Sparta,TN,38583,931-738-2289,35.9871720761,-85.4976278835,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,958b94d5-f242-4c1c-a7e3-ea606b7bbb0b,-9517552.9182,4298857.3563
11270,Anderson ﻿County Recycling Drop-Off Site - Green Valley Convenience Center,1992 ﻿Lake City Hwy,Lake City,TN,37769,865-435-6779,36.1488209625,-84.1492367573,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,09bf9765-790e-4f82-9486-a7fd32d41ca4,-9367450.662,4321119.2339
11274,Cocke ﻿County Convenience Center - Parrotsville,2061 ﻿Canary Dr,Parrottsville,TN,37843,423-623-9272,36.0081908944,-83.0912434436,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,13d6189b-23a8-41c7-a775-d81c4e3168e0,-9249675.3496,4301749.4427
11276,Cumberland ﻿County Convenience Center - Baker&#x27;s,2089 ﻿W Creston Rd,Crossville,TN,38571,931-484-9328,35.9970112467,-85.1098829842,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,03466cda-aa97-4e30-92c3-4b66aea6dca5,-9474389.3409,4300211.0779
11282,Roane ﻿County Recycling Center,215 ﻿White Pine Rd,Harriman,TN,37748,865-590-7779,35.8624378747,-84.5796918199,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0db3e604-50a2-48c2-980e-104c413b35aa,-9415368.7124,4281710.451
11287,Monroe ﻿County Convenience Center - Sweetwater,2194 ﻿Hiwassee Rd,Sweetwater,TN,37874,423-337-5697,35.6001138846,-84.3681495875,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,4,71fa70aa-1d5a-40f6-8be8-9af3514a6d48,-9391819.9302,4245737.1864
11291,Hardeman ﻿County Convenience Center - Pocahontas,22625 ﻿Hwy 57 W,Pocahontas,TN,38061,731-376-9175,35.0483010793,-88.804918599,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,dab6cf89-817d-4385-872d-e57e7ccef0d7,-9885718.9344,4170447.894
11292,White ﻿County Convenience Center - Highway 84,2289 ﻿Monterey Hwy,Sparta,TN,38583,931-738-2289,35.9519659509,-85.4447471584,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,02d1d485-fb97-4b1e-8b8a-a928892130a2,-9511666.2607,4294014.9145
11295,Cocke ﻿County Convenience Center - Ravens Branch,2315 ﻿Old 15th Rd,Newport,TN,37821,423-487-5788,35.8964850667,-83.0853790161,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,b7619b78-06c4-4caa-97c8-ee2c68201312,-9249022.5235,4286388.1624
11300,Alcoa/Maryville/Blount ﻿County Landfill and Recycling Center,240 ﻿Long Powers Rd,Friendsville,TN,37737,865-995-2892,35.7383306048,-84.0598138242,Yes,1,0,0,0,0,0,0,1,0,0,0,0,1,4,64a4dc33-b883-42d2-aadf-e8c8f7d22f74,-9357496.1409,4264676.4867
11305,Overton ﻿County Convenience Center - Livingston,245 ﻿Industrial Park Dr,Livingston,TN,38570,931-823-8665,36.3502506417,-85.3295340734,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,79f7ffa7-26e7-4561-86ab-0a0ad85d4a9f,-9498840.7979,4348923.9225
11310,Cocke ﻿County Convenience Center - Centerview,2513 ﻿Hwy 160,Bibee,TN,37713,423-623-6498,36.0906512108,-83.1622081575,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,bbcaaa2a-880f-42e2-8952-ce81babec165,-9257575.1083,4313102.9794
11313,Dyersburg City Landfill,2550 Sorrell Chapel Rd,Dyersburg,TN,38024,731-286-0450,35.9892589776,-89.3664777052,Yes,1,1,0,0,0,0,1,1,0,0,0,0,1,4,734f3e84-d11c-47b5-83b1-e67b4495ea22,-9948231.4326,4299144.4446
11316,Henderson ﻿County Convenience Center,264 ﻿Mig Dr,Lexington,TN,38351,731-968-6996,35.6288859099,-88.4128881385,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,4,cf2c64f2-7bf4-431d-bf63-e15aab2a91d2,-9842078.2951,4249676.9806
11318,White ﻿County Convenience Center - Red Kap,265 ﻿Iris Dr,Sparta,TN,38583,931-738-9360,35.9153076044,-85.4872537728,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,f9e32185-0ccd-4a3e-8db9-bdc28e97a640,-9516398.0766,4288975.0184
11328,Monroe ﻿County Convenience Center - Madisonville,288 ﻿Industrial Park Rd,Madisonville,TN,37354,423-442-7026,35.4988354069,-84.3960168152,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,19e73336-d9e4-48a2-9fab-7baa6ebe8ebf,-9394922.096,4231880.151
11329,Anderson ﻿County Recycling Drop-Off Site - Frost Bottom Convenience Center,289 ﻿Frost Bottom Rd,Oliver Springs,TN,37840,865-435-6779,36.0544134965,-84.3092732828,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,fc260a74-8d4d-4849-8f44-8e451617f378,-9385265.8511,4308112.1235
11332,Hardeman ﻿County Convenience Center - Toone,2930 ﻿Hwy 138,Toone,TN,38381,731-658-5560,35.369591621,-88.970630109,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,00ebe9e4-9a34-48c2-8bbc-e0eec3807a6f,-9904165.8628,4214222.19
11336,Cocke ﻿County Convenience Center - Del Rio,2990 ﻿East Hwy 2570,Del Rio,TN,37727,423-623-2404,35.9239351,-83.0202004,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,28f32171-fb3d-40ad-9a2f-0e0ea595c2ef,-9241766.8712,4290160.9551
11344,Chester ﻿County Convenience Center - Cabo,305 ﻿Moss Loop,Henderson,TN,38340,731-989-7244,35.4342829213,-88.4799908187,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,e79c5ffa-fb55-4a5f-8b2e-adfa38c8be0a,-9849548.1321,4223057.1001
11347,Greene ﻿County Convenience Center - Clear Springs,3065 ﻿Clear Springs Rd,Limestone,TN,37681,423-257-6960,36.2637223375,-82.6585251746,Yes,0,1,0,0,0,0,1,1,0,0,0,0,0,4,0e61aa7b-b810-4a4a-aa91-0c9a1f6f97e2,-9201505.3598,4336971.0695
11353,Knox ﻿County Recycling Drop-Off - Forks of the River Center,3106 ﻿Water Plant Rd,Knoxville,TN,37914,865-215-5865,35.9463825013,-83.8236530012,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,4,22d91f49-f348-4eb9-ade7-f56f7ffc0599,-9331206.8321,4293247.1439
11354,Cocke ﻿County Convenience Center - Bogard,3136 ﻿Lower Bogard Rd,Newport,TN,37821,423-623-3355,35.8716152613,-83.2411837306,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,de32fb50-5ee6-40e6-8c1a-9be2a87a89f0,-9266366.63,4282971.1306
11355,Chester ﻿County Convenience Center - Henderson,315 ﻿Talley Store Rd,Henderson,TN,38340,731-989-9436,35.4463649653,-88.598129378,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,cabf81a3-aafe-4449-a95f-fcd27bfaacb2,-9862699.2601,4224707.9335
11357,Greene ﻿County Convenience Center - Greystone,3160 ﻿Greystone Rd,Greeneville,TN,37743,423-798-1723,36.094700434,-82.730273519,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0e9253a9-cae2-4c6d-8fc9-875534a8738e,-9209492.3501,4313660.8051
11360,Lauderdale ﻿County Convenience Center,3231 ﻿Curve Nankipoo Rd,Ripley,TN,38063,731-836-5104,35.8333820052,-89.4859618598,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,29586a8c-0e4d-4e26-8400-4afd6f946612,-9961532.3504,4277720.0594
11363,Madison ﻿County Convenience Center - Highway 45,3242 ﻿Hwy 45 South,Jackson,TN,38301,731-424-6058,35.5195415446,-88.7638275384,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4bad19bc-d616-4114-882e-f6056f4b96ce,-9881144.7006,4234711.7401
11367,Greene ﻿County Convenience Center - West Pines,3430 ﻿W Pines Rd,Greeneville,TN,37745,423-234-8232,36.3405374121,-82.7190135279,Yes,0,1,0,0,0,0,1,1,0,0,0,0,0,4,1ad01c60-bd5a-41df-a4f5-13989faf11e1,-9208238.8949,4347581.5076
11373,Cumberland ﻿County Convenience Center - Homestead,3586 ﻿US 127,Crossville,TN,38555,931-484-9328,35.9959693858,-85.0436193166,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,da5a4684-d9bf-4db4-b707-e0553e4ec544,-9467012.9011,4300067.7262
11374,Knox ﻿County Recycling Drop-Off - Halls Convenience Center,3608 ﻿Neal Rd,Knoxville,TN,37918,865-215-5865,36.0700915875,-83.9353944953,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,4,474a7cb4-e334-46f5-9271-97f65810a736,-9343645.8428,4310271.1129
11379,White ﻿County Convenience Center - Rock House,3737 ﻿Crossville Hwy,Sparta,TN,38583,931-738-7181,35.9207734683,-85.3960010183,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,5f5af188-cb83-424d-b58b-e5de7e8ee899,-9506239.8634,4289726.3335
11386,Hamblen ﻿County-Morristown Solid Waste Landfill,3849 ﻿Sublett Rd,Morristown,TN,37813,423-581-8784,36.1549395576,-83.2997991433,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,ae0a4b3f-ca1d-4ada-a0e0-b8fa64ece956,-9272891.6717,4321962.7757
11389,Cocke ﻿County Convenience Center - Cosby,3887 ﻿Cosby Hwy,Cosby,TN,37722,423-698-3480,35.8181941592,-83.246480681,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,985452e9-dc61-48e6-9718-4f973eb563da,-9266956.2836,4275634.8679
11391,McMinn ﻿County Landfill,391 ﻿County Rd 750,Athens,TN,37303,423-745-3244,35.3872310561,-84.5915596001,Yes,1,0,0,0,0,0,1,1,0,0,0,0,1,4,28884a77-1a6a-4477-8289-6425c7d2cd90,-9416689.8248,4216630.5345
11402,Greene ﻿County Convenience Center - Cross Anchor,421 ﻿Old Baileyton Rd,Greeneville,TN,37743,423-234-0644,36.2550754061,-82.8201989153,Yes,0,1,0,0,0,0,1,1,0,0,0,0,0,4,cae01c7a-2635-4731-8f91-2498b2cd1976,-9219502.8034,4335777.3251
11404,Hawkins ﻿County Convenience Center - Carter&#x27;s Valley,4266 ﻿Carters Valley Rd,Church Hill,TN,37642,423-357-8901,36.5587097222,-82.7118874067,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,bb6fb3ae-8741-4d06-b6b4-6eed822561b8,-9207445.62,4377774.8022
11413,Cumberland ﻿County Convenience Center - Mayland,464 ﻿Jim Garrett Rd,Crossville,TN,38571,931-484-9328,36.0527380944,-85.1930794973,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,e61e769a-82f5-4a74-a610-9e1dda79d4c3,-9483650.7375,4307881.4286
11417,Hardeman ﻿County Convenience Center - Grand Junction,5 ﻿Hwy 368,Saulsbury,TN,38067,731-764-0040,35.1515317,-89.0039669,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,d8ba048d-c67c-4b17-9114-4b96a8d36c62,-9907876.8969,4184493.7019
11440,Hardeman ﻿County Convenience Center - Piney Grove,505 ﻿Piney Grove Rd,Henderson,TN,38340,731-659-3120,35.3323839256,-88.8296171324,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1bfc4f66-ace1-43a2-a5ea-881330d8b60f,-9888468.3654,4209143.9343
11460,Cumberland ﻿County Convenience Center - Vandever,5102 ﻿Vandever Rd,Crossville,TN,38572,931-484-9328,35.8072297333,-85.0886571925,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4a8135dd-b302-40a2-bd2b-a1ba13ce1f86,-9472026.4946,4274129.7356
11483,Kewaunee County Solid Waste Landfill &amp; Recycling Drop Off Site,E3726 County Rd L,Kewaunee,WI,54216,920-388-2223,44.474532,-87.585791,Yes,1,0,1,0,0,0,1,1,1,1,0,0,1,5,ab5856b6-a2b7-469d-96a0-45861359811b,-9750006.3215,5539174.4914
11485,WM Metro Recycling &amp; Disposal,10712 S 124th St,Franklin,WI,53132,414-529-6180,42.850388,-88.069672,Yes,1,0,1,0,0,1,0,1,0,1,0,0,1,5,a3d59f86-8dea-4c27-a447-6f37b3a92c03,-9803871.7041,5289228.2503
11489,Cumberland ﻿County Convenience Center - Big Lick,5199 ﻿Old Hwy 28,Crossville,TN,38555,931-484-9328,35.8196140891,-85.001968495,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,52f71edf-9779-4301-9bcf-573170842d07,-9462376.3502,4275829.7917
11491,SRI Inc,1550 Soldiers Home West Carrolton Rd,Dayton,OH,45417,937-268-8991,39.72434,-84.260201,Yes,1,1,0,1,0,0,0,1,0,0,1,0,0,5,d624809d-4550-44fc-8918-da2a53631b91,-9379803.1738,4825965.7197
11492,Preble County Sanitary Landfill,4239 US Rte 127 S,Eaton,OH,45320,937-456-2621,39.687,-84.639,Yes,1,0,0,0,0,1,0,1,1,0,0,0,1,5,55123db9-4a75-4b09-bcf7-75c68639b34b,-9421970.8979,4820562.7861
11494,Green Co Processing Transfer Facility,W2002 CR SS,BRODHEAD,WI,53520,608-897-8605,42.625209,-89.460816,Yes,1,0,1,0,0,0,0,1,1,1,1,0,0,5,55c29bb2-4e79-4be7-be95-c8e5c9472949,-9958733.1885,5255098.9156
11495,Mallard Ridge Recycling &amp; Disposal Facility,W8470 State Rd 11,Delavan,WI,53115,414-422-9074,42.655823,-88.725047,Yes,1,0,1,0,0,0,0,1,0,1,0,0,1,5,f88afd04-7916-41fe-a0ce-23eb9fe6af0b,-9876827.7345,5259731.6728
11497,Vernon County Solid Waste Recycling Facility,S3705 County Rd LF,Viroqua,WI,54665,608-634-2900,43.597831,-90.839641,Yes,1,0,0,0,0,1,0,1,0,1,0,0,1,5,ee595a1d-110a-4042-87e0-723a62c096c6,-10112223.3424,5403416.3078
11505,White ﻿County Convenience Center - Hickory Valley,5262 ﻿Hickory Valley Rd,Sparta,TN,38583,931-836-3216,35.8571622265,-85.4241579517,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4cbba70a-3a70-43c7-829f-a3ab12fd70cf,-9509374.2795,4280985.8109
11519,Brooklyn North Recycling,4242 Creekside Dr,Toledo,OH,43612,419-476-0655,41.695355,-83.543326,Yes,1,1,0,0,0,0,0,1,0,0,1,0,0,5,b125640f-aafe-4f07-a3d3-6062668c6892,-9300001.0081,5115454.9815
11520,Pike Class 2 Scrap tire Recovery Facility,11775 State Rte 220 E,Waverly,OH,45690,740-947-4200,39.08559,-82.963592,Yes,1,1,0,0,0,0,0,1,0,0,0,0,1,5,d93a6a48-01bb-4e15-b8ef-7a50613f043d,-9235465.2715,4733940.125
11523,Shawano City Phase 2 Landfill,1099 Rusch Rd,Shawano,WI,54166,715-526-3512,44.770308,-88.557526,Yes,1,0,0,0,0,0,0,1,0,1,0,0,1,5,ba7dd0e6-2904-4831-bfa5-606f0067efca,-9858179.4034,5585434.6776
11524,Advanced Disposal Services Cranberry Creek Landfill LLC,2510 Engel Rd,Wisconsin Rapids,WI,54495,715-422-0729,44.4093,-89.854855,Yes,1,0,0,0,0,0,0,1,1,1,0,0,1,5,d1803dda-67fd-49ed-9e20-09a0b3fa2122,-10002597.4452,5529003.6058
11576,Greene ﻿County Convenience Center - Sunnyside,550 ﻿Sunnyside Rd,Greeneville,TN,37743,423-798-1797,36.1187651632,-82.8144721928,Yes,0,1,0,0,0,0,1,1,0,0,0,0,0,4,f42ea186-b3fa-4506-bf14-51ff2aea9fe1,-9218865.3065,4316976.5687
11589,Brown County Sanitary Landfill,9427 Beyers Rd,Georgetown,OH,45121,937-378-4126,38.89689,-83.903255,Yes,1,0,0,0,0,0,0,1,0,0,0,0,1,5,bdec8f6c-7234-4933-bc23-2fea78cf34dd,-9340068.108,4706913.7726
11602,Beech Hollow Landfill,28 AW Long Rd,Wellston,OH,45692,740-384-7074,39.12929,-82.465678,Yes,1,0,0,0,0,0,0,1,0,0,0,0,1,5,567fe4e9-980d-4f80-a785-788423db10d7,-9180037.7223,4740209.3112
11631,Monroe ﻿County Convenience Center - Little Notchy Creek,570 ﻿Little Notchy Creek Rd,Madisonville,TN,37354,423-442-9962,35.4878940605,-84.2795870093,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,82acc4ac-8779-4a10-967b-a5a7f2106fac,-9381961.1854,4230384.1909
11648,Greene ﻿County Convenience Center - Baileyton,58 ﻿Boulder Loop,Greeneville,TN,37745,423-234-9292,36.3169619839,-82.8317123523,Yes,0,1,0,0,0,0,1,1,0,0,0,0,0,4,fd22023a-8aca-4697-8e41-b38350badf29,-9220784.4742,4344323.9299
11707,Cocke ﻿County Convenience Center - Wilton Springs,606 ﻿Wilton Springs Rd,Hartford,TN,37753,423-625-9198,35.8186005,-83.1433335,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,32324ba7-8aaf-4f6a-ab30-b5398aafbb0f,-9255473.9886,4275690.6522
11719,Chester ﻿County Convenience Center - Chickasaw,6345 ﻿TN-100,Henderson,TN,38340,731-989-0551,35.468043608,-88.535948131,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,90948363-eee1-4019-b819-1dddce3a7fd4,-9855777.2735,4227670.6238
11778,Cumberland ﻿County Convenience Center - Peavine Road,67 ﻿Bean Pot Campground Rd,Crossville,TN,38571,931-484-9328,35.9789411232,-84.9653069782,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,71b41fee-e7a7-418f-ad35-938d4ccddb34,-9458295.2087,4297725.0358
